id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
142118,3714,Aqua GT,NULL,2000-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142150,50043,Konami GB Collection: Vol. 4,NULL,2000-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142155,4002,MediEvil 2,"In Kensington in the year 1886, 500 years after Sir Daniel Fortesque's battle against the evil sorcerer Zarok, a sorcerer named Lord Palethorn discovers Zarok's spellbook and casts its spell of raising the dead over the city of London. However, the pages of the book soon scatter across London and Palethorn gains a demonlike appearance as a result. The spell Palethorn casts once again brings Sir Dan, who was resting at a nearby museum, back to life. He is recruited by a professor named Hamilton Kift and his ghostly sidekick Winston to recover the pages of Zarok's spellbook and put a stop to Palethorn's plans. Along the way, they end up being joined by an ancient mummy princess named Kiya, who becomes Dan's love interest. 
 
During an incident in which Kiya goes off on her own, she is killed by Jack the Ripper, much to the shock of Dan. Discovering a time machine, Dan travels back in time in order to save Kiya, merging with his past self to gain golden armour. As Dan finally confronts Palethorn, he steals the pages from him and uses it to summon a large blue demon. However, Dan manages to turn the demon against Palethorn, putting a stop to both of them. As Palethorn blows up his lair on his dying breath, Dan decides to join Kiya together in the afterlife as they return to their eternal rest. If the player has collected all the Chalices, Dan and Kiya will instead go for a ride on the time machine, which takes them to Zarok's arena.",2000-04-19 00:00:00.000,16,NULL,NULL,NULL,79.9819,37
142706,43534,BCV: Battle Construction Vehicles,NULL,2000-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142733,10911,Evolva,NULL,2000-06-01 00:00:00.000,2,NULL,90.0000,1,79.9900,5
142739,45087,Reel Fishing II,NULL,2000-07-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142768,49997,Qix Adventure,NULL,2000-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142829,24155,Star Trek: Invasion,NULL,2000-07-29 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
142845,49989,Trick Boarder,NULL,2000-07-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142960,44831,UEFA Euro 2000,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
143203,191873,Gakuen Hyouryuu Senki Dai 2 Wa,The hero arrives on a mysterious island with two girls. They start exploring the island.,2000-04-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143381,80498,Wizards & Warriors,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
143395,182351,Tactical Manager 2,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143465,45035,SnoCross Championship Racing,NULL,2000-08-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143602,8290,Heavy Metal: F.A.K.K.²,"F.A.K.K.² stands for Federation-Assigned Ketogenic Killzone to the second level, and is the alias both of the heroine, Julie, and also her homeworld. Before the game begins, we are told that Julie has previously killed a tyrant and ""would-be God"" named Lord Tyler (during the events of Heavy Metal 2000), and brought the remnant of her people to a planet called Eden. The people of Eden have made a startling discovery: the waters of the planet grant an eternal life to those who drink it, and they have restored ti-rural paradise, pasturing 'creepers' (large bull-like creatures) and peacefully going about their business. 
 
This planet is camouflaged by a FAKK2 beacon and made to look like a biohazard-strewn wasteland in the hope that it will remain hidden from any threat. However, a creature named Gith, who appears only as a disembodied cybernetic head, runs a hyper-corporation called Gith Industries whose ""employees"" are little more than slaves. He scavenges the universe in a ship composed of three-quarters of a planet, and is headed for a place called Na'ChThraThull, or the ""place of the soft machines"", which turns out to be Eden. 
 
Then a series of explosive asteroids take the planet's shield down, and a number of nasties (actually, Gith's employees) invade the planet. These include huge mosquitoes and their source, a large queen called the Vymish Mama, skinless bearlike Grawlix, plants that shoot poison darts, huge flesh-eating plants, Gith's cybernetic Fleshbinders and Soul Harvesters. Julie, with the help of gunsmith Otto and other citizens, crawls through besieged Eden to reset the shield, in vain as it turns out, then journeys through the swamps to find a character called Gruff, who unlocks the path to the Temple of the We for her. She then overcomes the four challenges of the We before entering the final temple where the Heart of the We is kept. However, Gith is waiting for her, and he steals the Heart and uses it to bring Lord Tyler back to life, so he could have his revenge on Julie. However, Julie fights and kills Lord Tyler and wins the Heart, banishing Gith. She returns to town only to find out that her pregnant sister is kidnapped by Gith, who returns in a giant space station, thus leaving room for a sequel and/or suggesting future action.",2000-08-04 00:00:00.000,7,NULL,70.0000,1,79.9845,18
143811,43983,SNK Gals' Fighters,NULL,2000-02-27 00:00:00.000,1,NULL,80.0000,1,NULL,NULL
144918,65456,Twilight Syndrome Saikai,NULL,2000-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144950,173416,Balloon De Fight'2000,NULL,2000-09-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145174,8724,Bugs Bunny in Crazy Castle 4,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145295,16198,realMYST,NULL,2000-11-15 00:00:00.000,3,NULL,NULL,NULL,79.3317,10
145566,65112,Japan Pro Golf Tour 64,NULL,2000-05-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145573,11008,Taco Bell: Tasty Temple Challenge,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
145578,1492,SimCity 64,NULL,2000-02-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
145592,1578,Spyro: Year of the Dragon,The game follows the titular purple dragon Spyro as he travels to the Forgotten Worlds after 150 magical dragon eggs are stolen from the land of the dragons by an evil sorceress.,2000-10-24 00:00:00.000,44,NULL,55.0000,1,81.9161,135
145606,26012,Dave Mirra Freestyle BMX,N/A,2000-09-26 00:00:00.000,5,NULL,NULL,NULL,69.8508,19
145867,142996,Turok 3: Shadow of Oblivion,NULL,2000-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146000,3111,Soldier of Fortune,NULL,2000-02-29 00:00:00.000,24,NULL,90.0000,1,73.3888,90
146032,44978,Renegade Racers,NULL,2000-04-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146424,72278,Kyojin no Doshin Kaihou Sensen Chibikko Chikko Daishuugou,NULL,2000-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146504,76575,Medarot 3 Kuwagata Version,NULL,2000-07-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146786,40662,Video Simon,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146970,79479,Mario Artist: Communication Kit,NULL,2000-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147057,49182,Silent Scope,NULL,2000-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147188,12,Vampire: The Masquerade - Redemption,"Before your fall, you led a crusade against evil. Now you've become one of the undead creatures you once battled - a Vampire. Inhabiting the World of Darkness, you must face a series of brutal confrontations with your nemesis Vukodlak, a powerful vampire lord.

Your unholy showdown begins in medieval Europe and rages on into the modern day, as you track a soulless enemy in an eternal struggle to destroy him. For this is the only hope of vengeance for your tortured immortality.",2000-06-07 00:00:00.000,19,NULL,60.0000,2,77.2333,52
147198,43915,Detective Barbie: The Mystery Cruise,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147300,78239,Pac-Man: Adventures in Time,"In the introductory scene, under orders from the villainous Mollusc, Ghosts Inky and Clyde steal a magical power pellet known as the Artifact that has kept Pac-Land free from evil. The Mollusc smashes the Artifact and in a mighty explosion of power, its four fragmented pieces are scattered across time and space. The player's challenge as Pac-Man is to retrieve the Artifact's four pieces from the now ghost-infested time periods and return them to the present. Professor Pac-Man prepares an unpredictable, hastily constructed Time Machine to help Pac-Man on his quest. 
 
Pac-Man initially travels through four different time-periods, including prehistoric times, Ancient Egypt, the Middle Ages, and the Wild West. Although the Time Machine sometimes malfunctions, sending Pac-Man to an unexpected place and time, he is eventually able to obtain in each era one of the four pieces of the Artifact. Afterwards, the Time Machine malfunctions again before Pac-Man can return to the present, instead bringing him to a fifth time-period: the future. Professor Pac-Man claims that an alternate power source is needed to bring him home from the future. In this fifth time-period, Pac-Man finally comes to the Reactor Core and is able to harness its energy to be finally transported, with the Artifact reassembled, to the second after the Mollusc broke the Artifact in the game's introduction scene. Aiming the now-repaired Artifact at the Mollusc, Pac-Man fires a beam of light at his foe, vaporizing the Mollusc and grinning triumphantly.",2000-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147322,74880,Hitman Collection,NULL,2000-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147352,44956,Casper: Friends Around the World,NULL,2000-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147530,287,Patrician III: Rise of the Hanse,NULL,2000-01-01 00:00:00.000,4,NULL,90.0000,1,76.3811,9
147642,44997,Vanark,NULL,2000-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147761,19581,Avernum 2,NULL,2000-12-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
147791,27492,Keitai Denjuu Telefang: Speed,NULL,2000-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147808,27493,Keitai Denjuu Telefang: Power,NULL,2000-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147833,3395,Indy Racing 2000,NULL,2000-06-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147984,45226,Danger Girl,NULL,2000-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148010,44948,Eagle One: Harrier Attack,NULL,2000-01-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
148074,10127,Lemmings Revolution,"The storyline of Lemmings Revolution revolves around Weasel characters that once entertained themselves by watching the old adventures of the lemmings. Wanting more, they have captured the lemmings and created new puzzles, so they can watch the lemmings.",2000-04-28 00:00:00.000,2,NULL,NULL,NULL,80.6306,5
148223,6723,Chicken Run,NULL,2000-11-03 00:00:00.000,2,NULL,NULL,NULL,56.0000,5
148453,36508,Digimon World 2,"Akira lives in Digital City, a town located in fictional ""Directory Continent"", a land where digimon used to live peacefully. However, wild Digimon began attacking Akira's hometown, and Akira joins a guard team that is charged with protecting the peace and security of the region.",2000-07-27 00:00:00.000,6,NULL,NULL,NULL,76.1699,26
148492,1408,Metal Slug 3,NULL,2000-01-01 00:00:00.000,40,NULL,82.3333,7,82.6747,148
148556,19675,Buzz Lightyear of Star Command,NULL,2000-09-26 00:00:00.000,1,NULL,30.0000,1,62.9930,14
148916,168136,Jikkyou World Soccer 2000: Final Edition,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149088,3708,AeroWings 2: Airstrike,NULL,2000-02-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
149444,751,Homeworld: Emergence,NULL,2000-06-30 00:00:00.000,8,NULL,80.0000,1,80.6806,18
149890,64826,Fighting Mania: Fist of the North Star,NULL,2000-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149893,8247,Marvel vs. Capcom 2: New Age of Heroes,"Two years after the battle against Onslaught, peace in the planet Earth was restored until a mysterious entity named Abyss, shrouded the atmosphere with his dark energy. It was consumed within a sphere that the being was holding close to him; With his immense strength, it blew passed a desert and the plant life was also ruined. A pirate known as Ruby Heart discovered the energy and warned the heroes and villains from the two camps who were fighting amongst themselves. Together, they must stop this new nemesis before the Earth and the universe is destroyed by Abyss' terrible power. In the end of the battle, the heroes and villains make a truce while taking a joy cruise on Ruby Heart's ship flying through the skies of the Earth; She holds the orb in her hand then casts it into the sea thus seeing the last of Abyss and closing the rivalry between Marvel and Capcom.",2000-02-24 00:00:00.000,22,NULL,80.0000,4,85.3948,86
149915,644,Microsoft Combat Flight Simulator 2: WWII Pacific Theater,NULL,2000-10-13 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
150014,76859,Doraemon no Quiz Boy,NULL,2000-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150075,49952,Pro Pool,NULL,2000-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150173,79708,Dance Dance Revolution 4thMIX,NULL,2000-08-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150219,4175,SSX,NULL,2000-10-26 00:00:00.000,12,NULL,82.2500,5,76.5328,28
150517,4137,Covert Ops : Nuclear Dawn,"The player controls Lieutenant Jack Morton of NATO, the sole survivor of a terrorist strike on the Blue Harvest, an armored train. He is aided by Christina Wayborn throughout the game, the French ambassador's bodyguard and the NATO council. Traveling around the various carriages of the train, the player must defeat the terrorists, find the French ambassador, and prevent the terrorists from using a nuclear weapon.

The terrorists, under the leadership of Boris Zugoski, detonate some C4 charges in parts of the train, kill all those who resist and take the French ambassador's family hostage. At a certain point in the game Boris is killed by Jack and it appears that the ambassador's assistant, Phillip Mason, is actually a double agent sent to steal a data disk from the Blue Harvest.

The ending depends upon what data disk the player gave Mason.

Good endings consist of Mason attempting to escape in the helicopter but being stopped by Jack who stops the nuclear bombs on board. The Ambassador is saved as is Billy.

Bad endings consist of Mason escaping and remaining at large. Jack then stops the nuclear bombs however the Ambassador dies as does Billy.",2000-01-27 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
150703,8932,Earth 2150,NULL,2000-05-22 00:00:00.000,1,NULL,80.0000,1,79.9629,6
150725,49895,Deja Vu I & II: The Casebooks of Ace Harding,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150795,938,Virtual Pool 3,NULL,2000-11-14 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
150988,50061,Balloon Fight GB,NULL,2000-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151063,125932,Pro Yakyuu Team de Asobou Net!,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151160,186140,Project Overdrive,NULL,2000-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
151215,28152,Napple Tale: Arsia in Daydream,NULL,2000-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151233,11786,The Devil Inside,NULL,2000-03-01 00:00:00.000,1,NULL,70.0000,1,78.5829,5
151351,43814,Kidou Keisatsu Patlabor: Game Edition,NULL,2000-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151646,595,Allegiance,NULL,2000-03-16 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
151847,38238,Metal Slader Glory: Director's Cut,NULL,2000-11-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151932,8719,Blade,NULL,2000-11-23 00:00:00.000,5,NULL,NULL,NULL,50.0886,11
152118,186129,Ski Air Mix,NULL,2000-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152122,20263,NBA ShootOut 2000,NULL,2000-01-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152217,13106,Power Stone 2,NULL,2000-04-27 00:00:00.000,1,NULL,90.0000,1,80.0387,13
152244,18681,ISS Pro Evolution Soccer 2,"The game received highly positive reviews from critics, scoring 95/100 on Metacritic. Gibbons of BBC News gave the game 94% citing that ""ISS Pro Evolution 2 is the finest football game the world has ever seen."" The game received 92% by Absolute-PlayStation. In the final issue of the Official UK PlayStation Magazine, the game was chosen as the best PlayStation game of all time.",2000-08-24 00:00:00.000,6,NULL,NULL,NULL,70.2813,22
152257,11411,Air,"Kunisaki Yukito's deceased mother left him with the doll and her last wish that Yukito look for the ""girl in the skies"" because it is his destiny to save her. Only half-understanding what his mother meant, Yukito has been traveling across Japan, vainly searching for this myth-like girl his mother told him about. His latest destination is a small, sleepy town where summer has just arrived; and his encounter with a young girl named Misuzu there sets the wheels of destiny turning....",2000-09-08 00:00:00.000,2,NULL,78.0000,0,NULL,NULL
152777,72972,Planet Harriers,NULL,2000-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152787,45834,Railroad Tycoon II: Gold Edition,NULL,2000-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152818,58426,NASCAR Arcade,NULL,2000-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152831,50563,Daiku no Gen-san: Kachikachi no Tonkachi ga Kachi,NULL,2000-05-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152910,8933,Earth 2150: The Moon Project,NULL,2000-05-22 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
152955,1328,Turok 3: Shadow of Oblivion,NULL,2000-08-30 00:00:00.000,4,1,NULL,NULL,61.3827,11
152956,146342,Donald Duck: Goin' Quackers,NULL,2000-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153080,43272,Q-Ball: Billiards Master,NULL,2000-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153121,53943,Disney's Donald Duck: Goin' Quackers,NULL,2000-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153172,163632,Hot Wheels Micro Racers,NULL,2000-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153451,337,American McGee's Alice,NULL,2000-12-06 00:00:00.000,23,NULL,NULL,NULL,73.8667,77
153487,36745,Kao the Kangaroo,Kao is a young kangaroo living with his family in the jungle when they are one day captured by a ruthless hunter and his goons. It's up to Kao to drive the invaders from his home and save his family.,2000-12-08 00:00:00.000,4,NULL,NULL,NULL,68.1932,6
153554,179034,Warera Mitsurin Tankentai!!,NULL,2000-04-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153585,5917,Mary-Kate & Ashley: Magical Mystery Mall,NULL,2000-10-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153682,10392,FantaVision,NULL,2000-03-09 00:00:00.000,NULL,NULL,52.0000,1,NULL,NULL
153709,18902,Star Trek - Armada,"The storyline references several media in the Star Trek universe, incorporating plot elements from television shows Star Trek: Deep Space Nine and Star Trek: The Next Generation as well as the then-recently released film Star Trek: Insurrection.

Following the Dominion War, the Federation turns to rebuilding. However, a Federation timeship, the USS Premonition, suddenly appears from the future, under attack by the Borg. Captain Jean-Luc Picard, commanding the USS Enterprise-E, comes to its aid. The Premonition's captain, Thaddeus Demming, warns Picard of an upcoming Borg invasion. Picard then repels an initial Borg attack on a Federation outpost.

Elsewhere, Commander Worf assists in the defense of the Ba'ku homeworld from the Son'a, after which he is informed of the Enterprise's discovery. While traveling through a hazardous sector of space on his way back to Qo'nos, he is ambushed by his old enemy, Toral, who plans to use a fake Sword of Kahless to take over the Klingon Empire. Toral ambushes Chancellor Martok following another Borg incursion, and another Klingon civil war ensues. After a climactic battle over the Klingon homeworld, Toral is defeated. He retreats to the Neutral Zone, revealing that he was getting assistance from the Romulan Star Empire. Hostilities ensue between the Klingons and the Romulans.

The Romulans, in the meantime, come across a stable Omega Particle, a source of nearly limitless power. The particle, discovered first by a Ferengi mining guild, is about to be sold to the Cardassians; the Tal Shiar sends Admiral Sela to secure it before that happens. Sela captures the Omega Particle and, despite some Borg interference, delivers it to a fortified Romulan base. She then allies with the Borg promising the particle after they destroy Toral's remaining forces, but she then betrays and attacks them after Toral is defeated.

The Borg, wanting to secure the particle at all costs, assimilate a Dominion cloning facility and use it to clone Locutus, the former title of Jean-Luc Picard when he was assimilated. With Locutus leading their armada, the Borg take the Omega Particle from the Romulans and assimilate Ambassador Spock, who is trying to mediate between the Klingons and Romulans. Without him, the two empires go to war, and the Borg are able to enter the Sol system. Locutus and his armada defeat the Federation fleet, kill Worf and Demming, and assimilate Earth. However, Picard and the Enterprise manage to escape through a temporal vortex created by the Premonition.

Going back in time, the Enterprise prevents Spock's assimilation. Picard and Spock are able to forge an alliance among the Romulans and the Klingons, and together the three governments repel the invasion of Earth. The unified Klingon, Romulan and Federation forces push the Borg out of the Alpha Quadrant and capture a Transwarp Gate which they take to Unimatrix One, at the heart of the Borg Collective. There, they discover the Omega Particle is fueling the Borg war machine. The combined force destroys the Omega Particle, but Locutus travels back in time before he can be defeated.

Back in time, Locutus, in a Borg Sphere, tries to kill Picard aboard the USS Enterprise-D shortly after the Farpoint mission. However, Locutus is thwarted by the USS Premonition which, unaffected by the changes to the timeline, pursues Locutus back in time and destroys his ship. When a battle-weary Premonition returns to the ""present"" and witnesses that all has returned to normal, Demming sends the ship and crew home to a brighter future. The game ends with a final log entry from Picard, noting the departure of the Premonition, as well as the potential disintegration of the Klingon-Romulan alliance, though Picard notes that 'whether the peace will last or not, only time will tell'.",2000-02-29 00:00:00.000,NULL,NULL,NULL,NULL,76.3893,6
153717,770,Links 2001,NULL,2000-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153900,10349,Clusterball,NULL,2000-07-17 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
153914,698,FIFA 2001,NULL,2000-11-08 00:00:00.000,8,NULL,NULL,NULL,76.2819,49
153936,153008,Konung 1 + 2,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154047,143008,Croc,NULL,2000-06-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
154381,9680,In Cold Blood,NULL,2000-07-01 00:00:00.000,2,NULL,80.0000,1,70.5470,5
154588,49917,Arthur's Absolutely Fun Day!,NULL,2000-10-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154727,166551,Ningyo no Rakuin,NULL,2000-03-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154916,7143,Screamer 4x4,NULL,2000-12-31 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
154987,45692,Pocket Monster,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154988,127150,Max and the Haunted Castle,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155122,421,Final Fantasy IX,"Taking place on planet Gaia, the story follows a thief named Zidane Tribal, a member of a thief troupe who is tasked to kidnap the princess of Alexandria, Garnet Til Alexandros XVII. He teams up with her and a team of allies to stop Queen Brahne and her ally Kuja from waging a war with an army of black mages.",2000-07-07 00:00:00.000,246,NULL,84.1667,8,87.5202,593
155326,6618,Super Bust-A-Move,NULL,2000-09-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
155333,159300,Worms Armageddon,NULL,2000-01-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155498,172692,KnuckleFighter-Alpha,NULL,2000-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155617,3338,Ms. Pac-Man Maze Madness,NULL,2000-09-08 00:00:00.000,2,NULL,NULL,NULL,84.0000,5
155640,1569,Jet Grind Radio,"DJ Professor K broadcasts the Jet Set Radio pirate radio station to gangs of youths who roam Tokyo-to, skating and spraying graffiti. One gang, the GGs, competes for turf with the all-female Love Shockers in the shopping districts of Shibuya-Cho, the cyborg Noise Tanks in the Benten entertainment district, and the kaiju-loving Poison Jam in the Kogane dockyard. The authorities, led by Captain Onishima, pursue the gangs with riot police and military armaments. After the GGs defeat Poison Jam, Noise Tanks, and Love Shockers in turf wars, they each drop a piece of a mysterious vinyl record. Professor K says that the mysterious vinyl has the power to summon a demon.

The GGs are joined by Combo and Cube, who explain that their hometown, Grind City, has been overtaken by the Rokkaku business conglomerate. They ask the GGs to help them to free their friend, Coin, who has been captured by the Rokkaku. The Rokkaku pursue the GGs and steal the vinyl record. Poison Jam explains that the Rokkaku CEO, Goji Rokkaku, plans to use the record to make a contract with the demon and take over the world. The GGs defeat Goji in the rooftop of his headquarters by destroying his turntable. Freedom is returned to the streets of Tokyo-to. Combo reveals that The Devil's Contract was an old record with no demonic powers and that wealth had driven Goji to insanity.",2000-06-29 00:00:00.000,13,NULL,80.0000,4,74.4605,63
155657,3463,Custom Robo V2,NULL,2000-11-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155668,166350,Hexamoon Guardians,NULL,2000-03-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155885,45033,Street Sk8er 2,NULL,2000-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156124,170352,Mysterious Song,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156314,50041,Taxi 2,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156330,3575,Polaris SnoCross,NULL,2000-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
156396,1259,South Park Rally,NULL,2000-01-05 00:00:00.000,2,NULL,NULL,NULL,63.2596,9
156662,50908,Backyard Baseball 2001,NULL,2000-05-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156820,2743,Smashing Drive,NULL,2000-12-31 00:00:00.000,1,NULL,35.0000,1,65.0000,4
156836,72230,Goemon: Bouken Jidai Katsugeki,NULL,2000-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156861,7131,Phantom of Inferno,NULL,2000-02-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156967,44059,Mario Artist: Talent Studio,NULL,2000-03-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157088,1160,Tomb Raider: Chronicles,"Tomb Raider: Chronicles opens just days after the events of The Last Revelation. Lara is still missing and presumed dead. Lara Croft is missing in Egypt - presumed dead. Those closest to her gather together at the Croft Estate on a grey, rainy day for a memorial service in her honour. Afterwards, the friends sit quietly together in the study of the Croft Mansion and reminisce about Lara's past exploits that have until now remained a secret...",2000-11-17 00:00:00.000,27,NULL,60.0000,1,69.0126,69
157154,122333,Show do Milhão Volume 2,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157164,122331,Show do Milhão Volume 1,NULL,2000-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157582,11390,Dark Reign 2,NULL,2000-06-30 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
157619,8877,Hogs of War,NULL,2000-09-05 00:00:00.000,6,NULL,NULL,NULL,73.7323,36
157625,6606,Star Wars: Episode I - Jedi Power Battles,NULL,2000-03-31 00:00:00.000,6,NULL,NULL,NULL,74.0662,20
157630,71552,Magical Drop,NULL,2000-08-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
